VentaID,Fecha,TiendaID,EmpleadoID,ProductoID,Cantidad,PrecioUnitario,PrecioTotal
1951,20240214,3,29,90,1,202000.0,202000.0
1951,20240214,3,29,100,1,383000.0,383000.0
1952,20240122,1,27,18,3,170000.0,510000.0
1952,20240122,1,27,81,1,356000.0,356000.0
1953,20240503,3,29,21,2,43000.0,86000.0
1954,20240823,4,35,15,2,182000.0,364000.0
1954,20240823,4,35,71,1,93000.0,93000.0
1955,20240128,4,59,91,2,491000.0,982000.0
1956,20240923,3,39,21,1,43000.0,43000.0
1956,20240923,3,39,27,5,39000.0,195000.0
1956,20240923,3,39,88,2,152000.0,304000.0
1956,20240923,3,39,100,1,383000.0,383000.0
1957,20240601,1,7,8,1,210000.0,210000.0
1957,20240601,1,7,9,1,550000.0,550000.0
1957,20240601,1,7,29,1,158000.0,158000.0
1958,20241202,2,26,9,1,550000.0,550000.0
1958,20241202,2,26,45,2,399000.0,798000.0
1958,20241202,2,26,86,1,119000.0,119000.0
1958,20241202,2,26,92,1,872000.0,872000.0
1958,20241202,2,26,94,2,32000.0,64000.0
1959,20240404,3,56,80,2,330000.0,660000.0
1960,20240621,2,66,86,2,119000.0,238000.0
1961,20240907,3,29,34,2,76000.0,152000.0
1961,20240907,3,29,88,2,152000.0,304000.0
1961,20240907,3,29,100,5,383000.0,1915000.0
1962,20240215,2,47,7,1,40000.0,40000.0
1962,20240215,2,47,37,1,502000.0,502000.0
1962,20240215,2,47,48,5,152000.0,760000.0
1962,20240215,2,47,74,1,138000.0,138000.0
1962,20240215,2,47,87,2,30000.0,60000.0
1963,20240824,2,11,14,2,105000.0,210000.0
1963,20240824,2,11,36,2,796000.0,1592000.0
1963,20240824,2,11,58,2,98000.0,196000.0
1963,20240824,2,11,83,1,103000.0,103000.0
1963,20240824,2,11,94,5,32000.0,160000.0
1964,20241220,1,52,42,2,88000.0,176000.0
1964,20241220,1,52,44,1,464000.0,464000.0
1964,20241220,1,52,67,1,43000.0,43000.0
1964,20241220,1,52,75,1,29000.0,29000.0
1964,20241220,1,52,85,3,109000.0,327000.0
1965,20240527,3,56,60,1,174000.0,174000.0
1966,20240701,2,47,26,4,772000.0,3088000.0
1966,20240701,2,47,80,1,330000.0,330000.0
1966,20240701,2,47,85,2,109000.0,218000.0
1966,20240701,2,47,89,2,30000.0,60000.0
1967,20240430,3,9,32,2,34000.0,68000.0
1967,20240430,3,9,58,1,98000.0,98000.0
1967,20240430,3,9,59,2,88000.0,176000.0
1967,20240430,3,9,79,1,342000.0,342000.0
1967,20240430,3,9,96,2,365000.0,730000.0
1968,20240614,5,55,50,2,176000.0,352000.0
1968,20240614,5,55,58,2,98000.0,196000.0
1968,20240614,5,55,68,2,218000.0,436000.0
1968,20240614,5,55,78,1,366000.0,366000.0
1968,20240614,5,55,94,1,32000.0,32000.0
1969,20241110,5,43,36,2,796000.0,1592000.0
1969,20241110,5,43,48,2,152000.0,304000.0
1970,20240412,1,7,44,2,464000.0,928000.0
1971,20241217,2,26,1,2,400000.0,800000.0
1971,20241217,2,26,13,1,526000.0,526000.0
1972,20240507,3,56,87,2,30000.0,60000.0
1972,20240507,3,56,88,2,152000.0,304000.0
1973,20240101,3,39,50,1,176000.0,176000.0
1974,20241128,2,47,32,1,34000.0,34000.0
1974,20241128,2,47,37,4,502000.0,2008000.0
1974,20241128,2,47,39,2,332000.0,664000.0
1975,20240409,2,26,21,1,43000.0,43000.0
1975,20240409,2,26,56,1,123000.0,123000.0
1975,20240409,2,26,87,1,30000.0,30000.0
1976,20241211,2,26,66,2,342000.0,684000.0
1977,20240519,1,52,8,1,210000.0,210000.0
1977,20240519,1,52,11,1,395000.0,395000.0
1977,20240519,1,52,72,2,817000.0,1634000.0
1978,20241007,1,36,15,1,182000.0,182000.0
1978,20241007,1,36,21,2,43000.0,86000.0
1978,20241007,1,36,75,2,29000.0,58000.0
1978,20241007,1,36,94,1,32000.0,32000.0
1979,20240726,4,42,80,1,330000.0,330000.0
1979,20240726,4,42,87,2,30000.0,60000.0
1980,20240722,3,39,33,2,285000.0,570000.0
1980,20240722,3,39,62,1,132000.0,132000.0
1981,20240609,1,7,93,2,284000.0,568000.0
1982,20240625,4,35,72,1,817000.0,817000.0
1983,20241106,5,33,17,3,31000.0,93000.0
1983,20241106,5,33,33,2,285000.0,570000.0
1983,20241106,5,33,57,1,16000.0,16000.0
1983,20241106,5,33,59,2,88000.0,176000.0
1984,20241002,5,43,7,2,40000.0,80000.0
1984,20241002,5,43,22,2,33000.0,66000.0
1985,20240216,1,27,18,5,170000.0,850000.0
1985,20240216,1,27,51,1,35000.0,35000.0
1986,20240918,3,39,16,1,63000.0,63000.0
1987,20240520,3,29,11,1,395000.0,395000.0
1987,20240520,3,29,18,2,170000.0,340000.0
1988,20240128,2,47,32,1,34000.0,34000.0
1988,20240128,2,47,72,1,817000.0,817000.0
1989,20240408,2,11,26,1,772000.0,772000.0
1989,20240408,2,11,61,2,96000.0,192000.0
1990,20240319,4,30,37,1,502000.0,502000.0
1990,20240319,4,30,64,1,463000.0,463000.0
1991,20241228,4,30,12,2,669000.0,1338000.0
1991,20241228,4,30,15,2,182000.0,364000.0
1991,20241228,4,30,47,2,40000.0,80000.0
1991,20241228,4,30,96,1,365000.0,365000.0
1992,20241230,5,33,39,2,332000.0,664000.0
1992,20241230,5,33,95,1,187000.0,187000.0
1993,20240319,2,26,21,1,43000.0,43000.0
1993,20240319,2,26,28,1,210000.0,210000.0
1993,20240319,2,26,31,1,130000.0,130000.0
1993,20240319,2,26,48,2,152000.0,304000.0
1993,20240319,2,26,94,1,32000.0,32000.0
1994,20241221,1,36,11,1,395000.0,395000.0
1994,20241221,1,36,49,1,532000.0,532000.0
1994,20241221,1,36,60,1,174000.0,174000.0
1994,20241221,1,36,63,2,206000.0,412000.0
1994,20241221,1,36,67,1,43000.0,43000.0
1995,20240604,4,59,20,1,694000.0,694000.0
1995,20240604,4,59,80,1,330000.0,330000.0
1996,20240718,5,55,35,2,645000.0,1290000.0
1996,20240718,5,55,80,1,330000.0,330000.0
1997,20240905,2,11,18,5,170000.0,850000.0
1997,20240905,2,11,36,1,796000.0,796000.0
1997,20240905,2,11,57,2,16000.0,32000.0
1997,20240905,2,11,62,1,132000.0,132000.0
1997,20240905,2,11,80,1,330000.0,330000.0
1998,20240914,1,52,86,2,119000.0,238000.0
1999,20240123,1,27,18,1,170000.0,170000.0
1999,20240123,1,27,94,2,32000.0,64000.0
2000,20240714,3,39,57,1,16000.0,16000.0
2001,20240205,1,27,15,1,182000.0,182000.0
2001,20240205,1,27,74,1,138000.0,138000.0
2001,20240205,1,27,85,1,109000.0,109000.0
2001,20240205,1,27,94,2,32000.0,64000.0
2002,20241210,3,39,9,5,550000.0,2750000.0
2002,20241210,3,39,13,1,526000.0,526000.0
2002,20241210,3,39,79,2,342000.0,684000.0
2002,20241210,3,39,91,1,491000.0,491000.0
2003,20241011,4,59,62,1,132000.0,132000.0
2003,20241011,4,59,89,1,30000.0,30000.0
2004,20240831,1,27,14,2,105000.0,210000.0
2004,20240831,1,27,57,1,16000.0,16000.0
2005,20240306,5,70,80,2,330000.0,660000.0
2006,20240813,2,66,28,5,210000.0,1050000.0
2006,20240813,2,66,37,1,502000.0,502000.0
2006,20240813,2,66,39,1,332000.0,332000.0
2007,20240225,3,56,78,2,366000.0,732000.0
2007,20240225,3,56,87,2,30000.0,60000.0
2007,20240225,3,56,94,1,32000.0,32000.0
2008,20240616,3,29,32,1,34000.0,34000.0
2009,20240426,2,11,48,1,152000.0,152000.0
2010,20240625,1,52,12,1,669000.0,669000.0
2010,20240625,1,52,48,1,152000.0,152000.0
2011,20241224,3,29,8,2,210000.0,420000.0
2011,20241224,3,29,38,1,133000.0,133000.0
2011,20241224,3,29,76,2,177000.0,354000.0
2011,20241224,3,29,91,1,491000.0,491000.0
2012,20240523,4,59,7,1,40000.0,40000.0
2012,20240523,4,59,10,2,293000.0,586000.0
2012,20240523,4,59,14,3,105000.0,315000.0
2012,20240523,4,59,60,2,174000.0,348000.0
2013,20240608,2,26,7,2,40000.0,80000.0
2013,20240608,2,26,14,1,105000.0,105000.0
2013,20240608,2,26,20,1,694000.0,694000.0
2013,20240608,2,26,53,2,328000.0,656000.0
2013,20240608,2,26,57,1,16000.0,16000.0
2014,20240220,1,27,3,1,32000.0,32000.0
2014,20240220,1,27,26,1,772000.0,772000.0
2014,20240220,1,27,65,2,218000.0,436000.0
2014,20240220,1,27,94,1,32000.0,32000.0
2015,20240319,5,33,6,1,212000.0,212000.0
2015,20240319,5,33,59,2,88000.0,176000.0
2016,20240629,5,55,88,1,152000.0,152000.0
2017,20241110,3,9,15,3,182000.0,546000.0
2017,20241110,3,9,33,3,285000.0,855000.0
2018,20240116,4,35,49,2,532000.0,1064000.0
2019,20241217,2,47,23,1,449000.0,449000.0
2019,20241217,2,47,98,1,759000.0,759000.0
2020,20240405,5,55,11,1,395000.0,395000.0
2020,20240405,5,55,17,1,31000.0,31000.0
2021,20240508,4,42,10,1,293000.0,293000.0
2021,20240508,4,42,49,1,532000.0,532000.0
2021,20240508,4,42,82,4,21000.0,84000.0
2021,20240508,4,42,85,1,109000.0,109000.0
2022,20241228,3,29,7,2,40000.0,80000.0
2022,20241228,3,29,94,4,32000.0,128000.0
2023,20241028,1,36,8,2,210000.0,420000.0
2024,20240515,4,30,11,1,395000.0,395000.0
2024,20240515,4,30,22,5,33000.0,165000.0
2024,20240515,4,30,47,1,40000.0,40000.0
2024,20240515,4,30,62,1,132000.0,132000.0
2024,20240515,4,30,77,2,307000.0,614000.0
2025,20240827,5,43,7,1,40000.0,40000.0
2025,20240827,5,43,36,1,796000.0,796000.0
2026,20240513,5,70,13,1,526000.0,526000.0
2027,20240914,4,42,4,1,473000.0,473000.0
2027,20240914,4,42,41,1,490000.0,490000.0
2028,20240419,1,36,12,2,669000.0,1338000.0
2028,20240419,1,36,95,1,187000.0,187000.0
2029,20241204,2,66,33,4,285000.0,1140000.0
2029,20241204,2,66,57,2,16000.0,32000.0
2030,20240816,5,33,28,2,210000.0,420000.0
2030,20240816,5,33,92,1,872000.0,872000.0
2031,20240309,2,66,20,1,694000.0,694000.0
2031,20240309,2,66,79,4,342000.0,1368000.0
2032,20240522,1,36,42,2,88000.0,176000.0
2032,20240522,1,36,61,1,96000.0,96000.0
2032,20240522,1,36,71,2,93000.0,186000.0
2032,20240522,1,36,92,1,872000.0,872000.0
2033,20241013,5,43,24,2,575000.0,1150000.0
2033,20241013,5,43,28,1,210000.0,210000.0
2033,20241013,5,43,78,1,366000.0,366000.0
2033,20241013,5,43,82,2,21000.0,42000.0
2034,20240914,5,55,13,3,526000.0,1578000.0
2034,20240914,5,55,18,1,170000.0,170000.0
2034,20240914,5,55,37,1,502000.0,502000.0
2034,20240914,5,55,95,3,187000.0,561000.0
2035,20241108,1,52,13,4,526000.0,2104000.0
2035,20241108,1,52,14,1,105000.0,105000.0
2035,20241108,1,52,24,2,575000.0,1150000.0
2035,20241108,1,52,57,2,16000.0,32000.0
2035,20241108,1,52,92,2,872000.0,1744000.0
2036,20241219,4,30,62,1,132000.0,132000.0
2036,20241219,4,30,64,1,463000.0,463000.0
2036,20241219,4,30,74,2,138000.0,276000.0
2036,20241219,4,30,83,2,103000.0,206000.0
2036,20241219,4,30,88,1,152000.0,152000.0
2037,20240128,3,56,2,1,649000.0,649000.0
2037,20240128,3,56,5,1,498000.0,498000.0
2037,20240128,3,56,38,1,133000.0,133000.0
2037,20240128,3,56,60,3,174000.0,522000.0
2037,20240128,3,56,79,3,342000.0,1026000.0
2038,20240927,1,36,15,4,182000.0,728000.0
2038,20240927,1,36,26,1,772000.0,772000.0
2038,20240927,1,36,53,1,328000.0,328000.0
2038,20240927,1,36,82,2,21000.0,42000.0
2038,20240927,1,36,91,2,491000.0,982000.0
2039,20240511,5,33,89,1,30000.0,30000.0
2040,20240121,5,43,42,1,88000.0,88000.0
2041,20240802,3,39,6,2,212000.0,424000.0
2041,20240802,3,39,15,1,182000.0,182000.0
2041,20240802,3,39,51,2,35000.0,70000.0
2041,20240802,3,39,59,1,88000.0,88000.0
2042,20240516,3,56,52,5,26000.0,130000.0
2042,20240516,3,56,80,1,330000.0,330000.0
2043,20241017,5,70,41,1,490000.0,490000.0
2043,20241017,5,70,58,2,98000.0,196000.0
2044,20241009,4,59,15,1,182000.0,182000.0
2045,20240929,1,27,54,1,202000.0,202000.0
2045,20240929,1,27,82,1,21000.0,21000.0
2045,20240929,1,27,83,1,103000.0,103000.0
2045,20240929,1,27,93,1,284000.0,284000.0
2045,20240929,1,27,96,1,365000.0,365000.0
2046,20240728,1,27,21,1,43000.0,43000.0
2046,20240728,1,27,50,2,176000.0,352000.0
2046,20240728,1,27,61,2,96000.0,192000.0
2046,20240728,1,27,85,2,109000.0,218000.0
2047,20240925,1,36,36,2,796000.0,1592000.0
2047,20240925,1,36,54,1,202000.0,202000.0
2047,20240925,1,36,69,2,431000.0,862000.0
2048,20240613,1,27,33,1,285000.0,285000.0
2048,20240613,1,27,49,2,532000.0,1064000.0
2049,20240715,5,43,10,2,293000.0,586000.0
2049,20240715,5,43,16,2,63000.0,126000.0
2049,20240715,5,43,28,1,210000.0,210000.0
2049,20240715,5,43,43,1,315000.0,315000.0
2049,20240715,5,43,58,2,98000.0,196000.0
2050,20241118,5,70,1,5,400000.0,2000000.0
2050,20241118,5,70,33,1,285000.0,285000.0
2051,20240516,1,7,31,2,130000.0,260000.0
2051,20240516,1,7,65,1,218000.0,218000.0
2051,20240516,1,7,67,2,43000.0,86000.0
2051,20240516,1,7,70,1,291000.0,291000.0
2051,20240516,1,7,89,1,30000.0,30000.0
2052,20240408,1,52,69,1,431000.0,431000.0
2053,20240724,3,29,21,1,43000.0,43000.0
2053,20240724,3,29,37,1,502000.0,502000.0
2053,20240724,3,29,54,2,202000.0,404000.0
2053,20240724,3,29,55,1,563000.0,563000.0
2053,20240724,3,29,100,2,383000.0,766000.0
2054,20240704,4,42,29,2,158000.0,316000.0
2054,20240704,4,42,33,1,285000.0,285000.0
2055,20240707,3,29,52,1,26000.0,26000.0
2055,20240707,3,29,74,2,138000.0,276000.0
2055,20240707,3,29,89,2,30000.0,60000.0
2056,20240326,1,36,53,1,328000.0,328000.0
2057,20241104,3,56,74,2,138000.0,276000.0
2057,20241104,3,56,76,1,177000.0,177000.0
2058,20240503,1,52,49,2,532000.0,1064000.0
2059,20240423,5,33,7,2,40000.0,80000.0
2059,20240423,5,33,39,2,332000.0,664000.0
2059,20240423,5,33,48,1,152000.0,152000.0
2059,20240423,5,33,62,2,132000.0,264000.0
2059,20240423,5,33,92,2,872000.0,1744000.0
2060,20240516,3,9,76,1,177000.0,177000.0
2061,20240314,3,56,9,1,550000.0,550000.0
2061,20240314,3,56,21,3,43000.0,129000.0
2061,20240314,3,56,27,1,39000.0,39000.0
2061,20240314,3,56,47,4,40000.0,160000.0
2061,20240314,3,56,84,2,172000.0,344000.0
2062,20241216,2,26,26,2,772000.0,1544000.0
2063,20240412,3,56,9,1,550000.0,550000.0
2063,20240412,3,56,11,1,395000.0,395000.0
2063,20240412,3,56,19,1,249000.0,249000.0
2063,20240412,3,56,70,2,291000.0,582000.0
2064,20240216,3,39,98,2,759000.0,1518000.0
2065,20240126,3,39,5,1,498000.0,498000.0
2065,20240126,3,39,32,2,34000.0,68000.0
2065,20240126,3,39,51,5,35000.0,175000.0
2066,20240129,4,35,83,2,103000.0,206000.0
2066,20240129,4,35,92,5,872000.0,4360000.0
2067,20241013,3,56,85,1,109000.0,109000.0
2067,20241013,3,56,90,2,202000.0,404000.0
2067,20241013,3,56,94,2,32000.0,64000.0
2068,20241214,5,55,66,1,342000.0,342000.0
2069,20240719,2,26,20,2,694000.0,1388000.0
2069,20240719,2,26,37,1,502000.0,502000.0
2069,20240719,2,26,56,1,123000.0,123000.0
2069,20240719,2,26,66,2,342000.0,684000.0
2069,20240719,2,26,86,2,119000.0,238000.0
2070,20240524,2,26,72,2,817000.0,1634000.0
2070,20240524,2,26,83,2,103000.0,206000.0
2071,20241214,4,59,15,1,182000.0,182000.0
2071,20241214,4,59,80,1,330000.0,330000.0
2071,20241214,4,59,82,1,21000.0,21000.0
2072,20241209,1,52,13,2,526000.0,1052000.0
2072,20241209,1,52,14,1,105000.0,105000.0
2072,20241209,1,52,53,3,328000.0,984000.0
2072,20241209,1,52,80,2,330000.0,660000.0
2072,20241209,1,52,81,1,356000.0,356000.0
2073,20240114,1,36,41,2,490000.0,980000.0
2073,20240114,1,36,45,5,399000.0,1995000.0
2073,20240114,1,36,48,1,152000.0,152000.0
2073,20240114,1,36,69,2,431000.0,862000.0
2073,20240114,1,36,86,1,119000.0,119000.0
2074,20240427,4,35,51,1,35000.0,35000.0
2075,20240419,1,36,49,1,532000.0,532000.0
2076,20240823,1,27,10,1,293000.0,293000.0
2076,20240823,1,27,60,1,174000.0,174000.0
2076,20240823,1,27,96,1,365000.0,365000.0
2077,20241220,1,52,14,1,105000.0,105000.0
2077,20241220,1,52,26,1,772000.0,772000.0
2077,20241220,1,52,40,1,464000.0,464000.0
2077,20241220,1,52,76,1,177000.0,177000.0
2077,20241220,1,52,82,1,21000.0,21000.0
2078,20240930,1,7,85,2,109000.0,218000.0
2079,20240105,3,39,16,2,63000.0,126000.0
2079,20240105,3,39,59,1,88000.0,88000.0
2079,20240105,3,39,67,2,43000.0,86000.0
2079,20240105,3,39,85,2,109000.0,218000.0
2080,20240528,2,47,32,3,34000.0,102000.0
2080,20240528,2,47,56,1,123000.0,123000.0
2081,20240724,4,59,13,1,526000.0,526000.0
2081,20240724,4,59,42,2,88000.0,176000.0
2081,20240724,4,59,61,3,96000.0,288000.0
2081,20240724,4,59,82,1,21000.0,21000.0
2081,20240724,4,59,95,2,187000.0,374000.0
2082,20240423,5,55,1,1,400000.0,400000.0
2083,20241225,4,35,14,1,105000.0,105000.0
2084,20241201,2,47,2,4,649000.0,2596000.0
2084,20241201,2,47,36,2,796000.0,1592000.0
2084,20241201,2,47,66,1,342000.0,342000.0
2085,20240314,3,39,33,1,285000.0,285000.0
2086,20240521,3,29,54,1,202000.0,202000.0
2087,20240129,5,33,35,2,645000.0,1290000.0
2087,20240129,5,33,39,4,332000.0,1328000.0
2088,20240730,4,30,8,2,210000.0,420000.0
2088,20240730,4,30,14,2,105000.0,210000.0
2088,20240730,4,30,74,2,138000.0,276000.0
2088,20240730,4,30,89,1,30000.0,30000.0
2088,20240730,4,30,99,2,660000.0,1320000.0
2089,20240819,3,29,49,1,532000.0,532000.0
2089,20240819,3,29,70,1,291000.0,291000.0
2089,20240819,3,29,94,2,32000.0,64000.0
2090,20241228,4,59,16,2,63000.0,126000.0
2090,20241228,4,59,60,1,174000.0,174000.0
2090,20241228,4,59,88,2,152000.0,304000.0
2091,20240730,1,52,40,1,464000.0,464000.0
2092,20240423,2,26,66,2,342000.0,684000.0
2092,20240423,2,26,79,1,342000.0,342000.0
2093,20240421,5,33,7,1,40000.0,40000.0
2093,20240421,5,33,18,2,170000.0,340000.0
2093,20240421,5,33,32,4,34000.0,136000.0
2093,20240421,5,33,47,2,40000.0,80000.0
2093,20240421,5,33,81,2,356000.0,712000.0
2094,20241214,1,36,19,2,249000.0,498000.0
2094,20241214,1,36,24,1,575000.0,575000.0
2094,20241214,1,36,45,1,399000.0,399000.0
2094,20241214,1,36,82,1,21000.0,21000.0
2095,20241204,5,43,43,1,315000.0,315000.0
2095,20241204,5,43,84,1,172000.0,172000.0
2096,20241103,5,55,7,4,40000.0,160000.0
2096,20241103,5,55,16,1,63000.0,63000.0
2096,20241103,5,55,36,5,796000.0,3980000.0
2096,20241103,5,55,49,2,532000.0,1064000.0
2096,20241103,5,55,61,1,96000.0,96000.0
2097,20240603,4,30,9,4,550000.0,2200000.0
2097,20240603,4,30,11,2,395000.0,790000.0
2097,20240603,4,30,60,1,174000.0,174000.0
2097,20240603,4,30,77,1,307000.0,307000.0
2097,20240603,4,30,89,2,30000.0,60000.0
2098,20240215,3,29,5,1,498000.0,498000.0
2098,20240215,3,29,49,2,532000.0,1064000.0
2098,20240215,3,29,70,2,291000.0,582000.0
2099,20240502,3,9,28,1,210000.0,210000.0
2099,20240502,3,9,57,2,16000.0,32000.0
2100,20240303,3,29,28,1,210000.0,210000.0
2100,20240303,3,29,43,5,315000.0,1575000.0
2100,20240303,3,29,87,2,30000.0,60000.0
2101,20240527,4,42,28,1,210000.0,210000.0
2101,20240527,4,42,41,2,490000.0,980000.0
2102,20241204,3,56,60,1,174000.0,174000.0
2102,20241204,3,56,96,2,365000.0,730000.0
2103,20240907,3,9,32,1,34000.0,34000.0
2103,20240907,3,9,67,1,43000.0,43000.0
2104,20240606,5,70,11,1,395000.0,395000.0
2104,20240606,5,70,17,1,31000.0,31000.0
2104,20240606,5,70,20,2,694000.0,1388000.0
2104,20240606,5,70,81,5,356000.0,1780000.0
2104,20240606,5,70,84,1,172000.0,172000.0
2105,20241130,3,56,33,2,285000.0,570000.0
2105,20241130,3,56,49,1,532000.0,532000.0
2105,20241130,3,56,59,2,88000.0,176000.0
2105,20241130,3,56,60,4,174000.0,696000.0
2105,20241130,3,56,100,2,383000.0,766000.0
2106,20240116,3,29,13,3,526000.0,1578000.0
2107,20240306,2,66,65,1,218000.0,218000.0
2108,20240512,5,70,18,1,170000.0,170000.0
2109,20240429,1,7,44,2,464000.0,928000.0
2110,20240726,2,11,1,2,400000.0,800000.0
2110,20240726,2,11,14,2,105000.0,210000.0
2110,20240726,2,11,17,2,31000.0,62000.0
2110,20240726,2,11,74,1,138000.0,138000.0
2110,20240726,2,11,77,1,307000.0,307000.0
2111,20240820,4,59,88,5,152000.0,760000.0
2112,20240802,1,7,8,5,210000.0,1050000.0
2113,20240605,1,52,11,2,395000.0,790000.0
2113,20240605,1,52,18,1,170000.0,170000.0
2113,20240605,1,52,78,1,366000.0,366000.0
2114,20240626,4,42,14,1,105000.0,105000.0
2114,20240626,4,42,40,5,464000.0,2320000.0
2114,20240626,4,42,62,2,132000.0,264000.0
2114,20240626,4,42,69,1,431000.0,431000.0
2114,20240626,4,42,89,2,30000.0,60000.0
2115,20240806,1,27,2,5,649000.0,3245000.0
2115,20240806,1,27,8,2,210000.0,420000.0
2115,20240806,1,27,15,1,182000.0,182000.0
2115,20240806,1,27,86,1,119000.0,119000.0
2116,20240909,5,43,25,1,157000.0,157000.0
2116,20240909,5,43,53,1,328000.0,328000.0
2116,20240909,5,43,68,1,218000.0,218000.0
2116,20240909,5,43,99,2,660000.0,1320000.0
2117,20240819,3,9,15,2,182000.0,364000.0
2117,20240819,3,9,100,1,383000.0,383000.0
2118,20240716,4,35,42,2,88000.0,176000.0
2118,20240716,4,35,62,1,132000.0,132000.0
2119,20240804,2,11,39,2,332000.0,664000.0
2119,20240804,2,11,45,3,399000.0,1197000.0
2119,20240804,2,11,52,1,26000.0,26000.0
2119,20240804,2,11,76,1,177000.0,177000.0
2119,20240804,2,11,87,2,30000.0,60000.0
2120,20240918,4,59,14,1,105000.0,105000.0
2121,20240924,4,35,4,1,473000.0,473000.0
2121,20240924,4,35,56,1,123000.0,123000.0
2121,20240924,4,35,64,1,463000.0,463000.0
2122,20241105,2,66,29,2,158000.0,316000.0
2122,20241105,2,66,71,1,93000.0,93000.0
2122,20241105,2,66,79,1,342000.0,342000.0
2122,20241105,2,66,83,1,103000.0,103000.0
2123,20240920,2,26,36,1,796000.0,796000.0
2123,20240920,2,26,37,2,502000.0,1004000.0
2123,20240920,2,26,66,2,342000.0,684000.0
2123,20240920,2,26,79,1,342000.0,342000.0
2124,20240924,3,9,68,1,218000.0,218000.0
2124,20240924,3,9,98,2,759000.0,1518000.0
2125,20240828,4,59,67,2,43000.0,86000.0
2125,20240828,4,59,95,2,187000.0,374000.0
2126,20240904,1,52,12,2,669000.0,1338000.0
2126,20240904,1,52,44,2,464000.0,928000.0
2127,20240528,4,42,9,1,550000.0,550000.0
2127,20240528,4,42,26,1,772000.0,772000.0
2127,20240528,4,42,34,2,76000.0,152000.0
2127,20240528,4,42,46,1,575000.0,575000.0
2127,20240528,4,42,55,1,563000.0,563000.0
2128,20240805,4,42,61,2,96000.0,192000.0
2128,20240805,4,42,62,1,132000.0,132000.0
2128,20240805,4,42,79,3,342000.0,1026000.0
2128,20240805,4,42,80,1,330000.0,330000.0
2128,20240805,4,42,96,2,365000.0,730000.0
2129,20240503,2,66,52,1,26000.0,26000.0
2130,20241212,1,36,31,1,130000.0,130000.0
2130,20241212,1,36,77,1,307000.0,307000.0
2131,20240723,1,36,44,1,464000.0,464000.0
2131,20240723,1,36,85,1,109000.0,109000.0
2131,20240723,1,36,93,2,284000.0,568000.0
2131,20240723,1,36,96,1,365000.0,365000.0
2131,20240723,1,36,100,2,383000.0,766000.0
2132,20240220,5,70,36,3,796000.0,2388000.0
2133,20240622,1,36,40,1,464000.0,464000.0
2133,20240622,1,36,60,1,174000.0,174000.0
2134,20240330,5,33,20,1,694000.0,694000.0
2135,20240603,2,11,29,1,158000.0,158000.0
2135,20240603,2,11,79,2,342000.0,684000.0
2136,20240516,1,36,9,1,550000.0,550000.0
2137,20240608,5,70,75,2,29000.0,58000.0
2138,20240602,2,11,4,2,473000.0,946000.0
2138,20240602,2,11,11,1,395000.0,395000.0
2138,20240602,2,11,58,1,98000.0,98000.0
2138,20240602,2,11,89,1,30000.0,30000.0
2139,20241218,4,30,41,2,490000.0,980000.0
2140,20240915,3,29,18,4,170000.0,680000.0
2141,20240424,5,43,23,1,449000.0,449000.0
2141,20240424,5,43,78,2,366000.0,732000.0
2142,20240426,4,42,48,2,152000.0,304000.0
2143,20240727,1,27,72,2,817000.0,1634000.0
2144,20240401,3,39,80,2,330000.0,660000.0
2145,20240604,1,36,38,1,133000.0,133000.0
2146,20240609,4,35,37,2,502000.0,1004000.0
2147,20240810,3,39,13,3,526000.0,1578000.0
2147,20240810,3,39,62,1,132000.0,132000.0
2147,20240810,3,39,79,2,342000.0,684000.0
2147,20240810,3,39,85,2,109000.0,218000.0
2148,20240326,3,9,32,2,34000.0,68000.0
2148,20240326,3,9,37,1,502000.0,502000.0
2149,20240223,1,7,15,1,182000.0,182000.0
2149,20240223,1,7,66,5,342000.0,1710000.0
2149,20240223,1,7,86,1,119000.0,119000.0
2150,20240912,1,36,10,2,293000.0,586000.0
2150,20240912,1,36,14,2,105000.0,210000.0
2151,20240822,1,52,96,1,365000.0,365000.0
2152,20240605,3,39,59,1,88000.0,88000.0
2153,20240721,1,36,40,1,464000.0,464000.0
2153,20240721,1,36,92,1,872000.0,872000.0
2154,20240505,4,30,4,5,473000.0,2365000.0
2154,20240505,4,30,8,1,210000.0,210000.0
2154,20240505,4,30,45,3,399000.0,1197000.0
2154,20240505,4,30,83,2,103000.0,206000.0
2155,20240816,5,43,13,1,526000.0,526000.0
2155,20240816,5,43,22,1,33000.0,33000.0
2155,20240816,5,43,28,4,210000.0,840000.0
2155,20240816,5,43,88,1,152000.0,152000.0
2156,20240327,5,70,17,1,31000.0,31000.0
2156,20240327,5,70,41,1,490000.0,490000.0
2157,20240106,4,42,15,1,182000.0,182000.0
2157,20240106,4,42,34,2,76000.0,152000.0
2157,20240106,4,42,88,1,152000.0,152000.0
2157,20240106,4,42,94,1,32000.0,32000.0
2158,20241110,3,29,94,2,32000.0,64000.0
2159,20240319,5,55,10,2,293000.0,586000.0
2159,20240319,5,55,70,2,291000.0,582000.0
2160,20240516,2,26,86,1,119000.0,119000.0
2161,20240917,4,30,11,1,395000.0,395000.0
2161,20240917,4,30,16,2,63000.0,126000.0
2161,20240917,4,30,23,2,449000.0,898000.0
2161,20240917,4,30,34,1,76000.0,76000.0
2161,20240917,4,30,35,2,645000.0,1290000.0
